07/30/17-02:03:49.359717 ,,"(portscan) UDP Filtered Portscan",8.8.8.8,,172.16.0.11,
07/30/17-23:45:19.398510 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.447788 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.447792 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.448714 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51095,172.16.0.4,445
07/30/17-23:45:19.496843 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.538151 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.589117 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.633331 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:19.678166 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51098,172.16.0.4,445
07/30/17-23:45:22.643234 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.690868 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.691912 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.736636 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.776208 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.825426 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.866665 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:45:22.906357 ,TCP,"HoneyPot SMB Port 445 Hit",65.64.11.149,51441,172.16.0.4,445
07/30/17-23:49:46.531374 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.113.212,35523,172.16.0.4,25
07/30/17-23:49:46.725494 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.113.212,35523,172.16.0.4,25
07/30/17-23:49:46.837015 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.99.243,53422,172.16.0.4,25
07/30/17-23:49:46.976131 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.99.243,53422,172.16.0.4,25
07/30/17-23:49:47.116893 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.99.243,53422,172.16.0.4,25
07/30/17-23:49:47.117080 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.99.243,53422,172.16.0.4,25
07/30/17-23:49:47.257718 ,TCP,"HoneyPot SMTP Port 25 Hit",139.162.99.243,53422,172.16.0.4,25
07/30/17-23:49:58.790860 ,TCP,"HoneyPot Telnet Port 23 Hit",189.58.146.100,33154,172.16.0.4,23
07/30/17-23:49:58.993623 ,TCP,"HoneyPot Telnet Port 23 Hit",189.58.146.100,33154,172.16.0.4,23
07/30/17-23:55:52.947436 ,TCP,"HoneyPot Telnet Port 23 Hit",36.150.49.159,58197,172.16.0.4,23
07/30/17-23:55:53.183387 ,TCP,"HoneyPot Telnet Port 23 Hit",36.150.49.159,58197,172.16.0.4,23
07/30/17-23:56:34.342230 ,TCP,"HoneyPot Telnet Port 23 Hit",36.150.49.159,58197,172.16.0.4,23
07/30/17-23:56:34.579275 ,TCP,"HoneyPot Telnet Port 23 Hit",36.150.49.159,58197,172.16.0.4,23
07/30/17-23:58:49.532076 ,TCP,"HoneyPot SMB Port 445 Hit",185.56.82.34,55587,172.16.0.4,445
07/30/17-23:58:49.643461 ,TCP,"HoneyPot SMB Port 445 Hit",185.56.82.34,55587,172.16.0.4,445
07/30/17-23:58:49.644426 ,TCP,"HoneyPot SMB Port 445 Hit",185.56.82.34,55587,172.16.0.4,445
07/31/17-00:01:19.502612 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,24932,172.16.0.4,23
07/31/17-00:01:19.711266 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,24932,172.16.0.4,23
07/31/17-00:01:19.720406 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,41042,172.16.0.4,23
07/31/17-00:01:19.929142 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,41042,172.16.0.4,23
07/31/17-00:01:50.511306 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,41042,172.16.0.4,23
07/31/17-00:01:50.721335 ,TCP,"HoneyPot Telnet Port 23 Hit",223.197.207.67,41042,172.16.0.4,23
07/31/17-00:03:28.371150 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3195,172.16.0.4,23
07/31/17-00:03:28.506211 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3195,172.16.0.4,23
07/31/17-00:03:28.521742 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3465,172.16.0.4,23
07/31/17-00:03:28.651431 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3465,172.16.0.4,23
07/31/17-00:03:59.568198 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3465,172.16.0.4,23
07/31/17-00:03:59.698669 ,TCP,"HoneyPot Telnet Port 23 Hit",80.87.220.142,3465,172.16.0.4,23
07/31/17-00:09:56.704672 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,19343,172.16.0.4,23
07/31/17-00:09:57.122906 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,19343,172.16.0.4,23
07/31/17-00:09:57.160873 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,60262,172.16.0.4,23
07/31/17-00:09:57.431456 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,60262,172.16.0.4,23
07/31/17-00:10:58.020655 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,60262,172.16.0.4,23
07/31/17-00:10:58.296033 ,TCP,"HoneyPot Telnet Port 23 Hit",125.90.234.38,60262,172.16.0.4,23
07/31/17-00:11:46.814354 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,10755,172.16.0.4,23
07/31/17-00:11:46.849200 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,10755,172.16.0.4,23
07/31/17-00:11:47.434752 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,65345,172.16.0.4,23
07/31/17-00:11:47.473938 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,65345,172.16.0.4,23
07/31/17-00:12:19.396895 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,65345,172.16.0.4,23
07/31/17-00:12:19.434021 ,TCP,"HoneyPot Telnet Port 23 Hit",208.89.173.120,65345,172.16.0.4,23
07/31/17-00:13:40.971655 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,61792,172.16.0.4,445
07/31/17-00:13:41.432477 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,61792,172.16.0.4,445
07/31/17-00:13:41.434139 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,61792,172.16.0.4,445
07/31/17-00:13:42.067854 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,61792,172.16.0.4,445
07/31/17-00:16:48.214986 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65457,172.16.0.4,445
07/31/17-00:16:48.595644 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65457,172.16.0.4,445
07/31/17-00:16:48.597494 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65457,172.16.0.4,445
07/31/17-00:16:48.610085 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:48.986357 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65457,172.16.0.4,445
07/31/17-00:16:49.018230 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:49.020257 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:49.458308 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:49.878637 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:50.306609 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:50.747138 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:51.060050 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,65483,172.16.0.4,445
07/31/17-00:16:53.767139 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:54.287877 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:54.291820 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:54.806543 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:55.349008 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:56.023823 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:56.536707 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:16:58.487766 ,TCP,"HoneyPot SMB Port 445 Hit",117.220.126.129,49661,172.16.0.4,445
07/31/17-00:20:47.872650 ,TCP,"HoneyPot Telnet Port 23 Hit",14.205.185.233,33185,172.16.0.4,23
07/31/17-00:20:51.784794 ,TCP,"HoneyPot Telnet Port 23 Hit",14.205.185.233,33185,172.16.0.4,23
07/31/17-00:28:30.635644 ,TCP,"HoneyPot Telnet Port 23 Hit",183.209.72.233,47692,172.16.0.4,23
07/31/17-00:28:30.872635 ,TCP,"HoneyPot Telnet Port 23 Hit",183.209.72.233,47692,172.16.0.4,23
07/31/17-00:29:55.213910 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,21623,172.16.0.4,23
07/31/17-00:29:55.429568 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,21623,172.16.0.4,23
07/31/17-00:29:55.522960 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,4927,172.16.0.4,23
07/31/17-00:29:55.754344 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,4927,172.16.0.4,23
07/31/17-00:30:55.869064 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,4927,172.16.0.4,23
07/31/17-00:30:56.101832 ,TCP,"HoneyPot Telnet Port 23 Hit",200.140.216.149,4927,172.16.0.4,23
07/31/17-00:34:08.206015 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,6373,172.16.0.4,23
07/31/17-00:34:08.436614 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,6373,172.16.0.4,23
07/31/17-00:34:08.447314 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,55636,172.16.0.4,23
07/31/17-00:34:08.716642 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,55636,172.16.0.4,23
07/31/17-00:34:29.113083 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,55636,172.16.0.4,23
07/31/17-00:34:29.477057 ,TCP,"HoneyPot Telnet Port 23 Hit",117.88.225.238,55636,172.16.0.4,23
07/31/17-00:36:49.149623 ,TCP,"HoneyPot Telnet Port 23 Hit",117.93.42.211,50022,172.16.0.4,23
07/31/17-00:36:49.408204 ,TCP,"HoneyPot Telnet Port 23 Hit",117.93.42.211,50022,172.16.0.4,23
07/31/17-00:37:24.504953 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:24.703831 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:24.704009 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:24.905297 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.103384 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.301185 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.499148 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.699001 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.717114 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:25.897563 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,52763,172.16.0.4,445
07/31/17-00:37:25.914144 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:25.915250 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:26.116701 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:26.314698 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:26.512736 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:37:26.760428 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:39:25.993540 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:39:25.993543 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:39:25.993716 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,55947,172.16.0.4,445
07/31/17-00:39:36.012928 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:36.154889 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:36.210014 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:36.408182 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:36.606283 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:36.804265 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:37.002570 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:37.200972 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:37.407306 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:38.905070 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:39.103122 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:39.301188 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:39.499147 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:39.697125 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:39.895023 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:40.093640 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:40.293009 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:40.492276 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:40.690218 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:40.888167 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:41.086259 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:41.284419 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:41.482335 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:41.680321 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:41.878273 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:42.076313 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:42.274310 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:42.472175 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:42.670044 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:42.867778 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.065747 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.263847 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.470102 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.669697 ,TCP,"OS-WINDOWS Microsoft Windows SMBv1 identical MID and FID type confusion attempt",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.669697 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:43.863114 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:44.871459 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:45.015016 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:45.045233 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:45.069386 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:45.197034 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:45.198110 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:45.216032 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,56639,172.16.0.4,445
07/31/17-00:39:45.353649 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:45.506027 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:45.659096 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:39:48.047397 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:41:45.093109 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:41:45.093110 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:41:45.093310 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,57666,172.16.0.4,445
07/31/17-00:41:45.113278 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.263427 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.263596 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.416676 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.567116 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.718131 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:41:45.923422 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:42:58.621731 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,57135,172.16.0.4,445
07/31/17-00:42:58.891997 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,57135,172.16.0.4,445
07/31/17-00:42:58.892942 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,57135,172.16.0.4,445
07/31/17-00:42:59.165511 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,57135,172.16.0.4,445
07/31/17-00:43:46.157732 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:43:46.158651 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:43:46.224718 ,TCP,"HoneyPot SMB Port 445 Hit",118.193.81.70,53371,172.16.0.4,445
07/31/17-00:44:00.221127 ,TCP,"HoneyPot Telnet Port 23 Hit",211.116.216.100,47768,172.16.0.4,23
07/31/17-00:44:00.420083 ,TCP,"HoneyPot Telnet Port 23 Hit",211.116.216.100,47768,172.16.0.4,23
07/31/17-00:45:00.551701 ,TCP,"HoneyPot Telnet Port 23 Hit",211.116.216.100,47768,172.16.0.4,23
07/31/17-00:45:00.756873 ,TCP,"HoneyPot Telnet Port 23 Hit",211.116.216.100,47768,172.16.0.4,23
07/31/17-00:46:10.483119 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60589,172.16.0.4,445
07/31/17-00:46:10.740918 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60589,172.16.0.4,445
07/31/17-00:46:10.741840 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60589,172.16.0.4,445
07/31/17-00:46:10.742936 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:11.002005 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:11.003064 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:11.003230 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60589,172.16.0.4,445
07/31/17-00:46:11.264029 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:11.524002 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:11.782548 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:12.042601 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:12.301558 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,60611,172.16.0.4,445
07/31/17-00:46:15.038171 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:15.297071 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:15.298137 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:15.559514 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:15.818488 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:16.077471 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:16.336605 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:46:16.595581 ,TCP,"HoneyPot SMB Port 445 Hit",36.72.28.109,61055,172.16.0.4,445
07/31/17-00:48:57.758574 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,37379,172.16.0.4,23
07/31/17-00:48:57.947069 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,37379,172.16.0.4,23
07/31/17-00:49:00.293977 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,9995,172.16.0.4,23
07/31/17-00:49:00.475647 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,9995,172.16.0.4,23
07/31/17-00:50:01.111238 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,9995,172.16.0.4,23
07/31/17-00:50:01.293460 ,TCP,"HoneyPot Telnet Port 23 Hit",82.208.126.95,9995,172.16.0.4,23
07/31/17-00:50:01.756513 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,6400,172.16.0.4,23
07/31/17-00:50:01.800680 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,6400,172.16.0.4,23
07/31/17-00:50:02.292564 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,52870,172.16.0.4,23
07/31/17-00:50:02.335181 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,52870,172.16.0.4,23
07/31/17-00:50:34.334963 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,52870,172.16.0.4,23
07/31/17-00:50:34.382437 ,TCP,"HoneyPot Telnet Port 23 Hit",209.213.229.20,52870,172.16.0.4,23
07/31/17-00:51:08.201720 ,TCP,"HoneyPot Telnet Port 23 Hit",191.255.244.252,45614,172.16.0.4,23
07/31/17-00:51:08.365579 ,TCP,"HoneyPot Telnet Port 23 Hit",191.255.244.252,45614,172.16.0.4,23
07/31/17-00:54:46.889940 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.99,53218,172.16.0.4,445
07/31/17-00:54:46.930874 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.99,53218,172.16.0.4,445
07/31/17-00:57:02.788735 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.67,7572,172.16.0.4,445
07/31/17-00:57:02.829525 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.67,7572,172.16.0.4,445
07/31/17-00:57:02.830507 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.67,7572,172.16.0.4,445
07/31/17-00:57:02.874584 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.67,7572,172.16.0.4,445
07/31/17-00:57:02.874770 ,TCP,"HoneyPot SMB Port 445 Hit",216.218.206.67,7572,172.16.0.4,445
